👑凯少爷4K直播,#genre#
山西🍊长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd#http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
山西🍊阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
山西🍊潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8?zshanxd#http://59.48.42.6:62204/lucheng.m3u8
山西🍊平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
山西🍊吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd#http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西🍊翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
山西🍊灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
山西🍊闻喜综合,https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
山西🍊定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
山西🍊宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8?zshanxd
山西🍊原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
山西🍊高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd
山西🍊怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
山西🍊五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd
山西🍊山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxjj#http://live.cooltv.top/tv/tide.php?id=sxjj
山西🍊社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxkj#http://live.cooltv.top/tv/tide.php?id=sxshfz#http://api2.52tb.xyz/info?id=642&token=20230405tndmhg
山西🍊文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/tide.php?id=sxwtsh#http://live.cooltv.top/tv/cutv.php?id=sxgg
山西🍊影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxys#http://live.cooltv.top/tv/tide.php?id=sxys
山西🍊黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true#http://live.cooltv.top/tv/cutv.php?id=sxhh
山西🍊晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西🍊汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
山西🍊运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
















































新疆,#genre#
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
兵团十三师新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd






伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
黑龙江,#genre#
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
黑龙新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
齐齐哈尔经济法制,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
双鸭山公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
双鸭山综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8



云南,#genre#
云南🍊美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
云南🍊西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
云南🍊西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
云南🍊丘北电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/qbtv.flv?zyund
云南🍊宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
云南🍊良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
云南🍊新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
云南🍊云南丽江,http://play.live.lijiangtv.com/live/tvgg.m3u8#http://play.live.lijiangtv.com/live/tvzh.m3u8
云南🍊云南贡山,http://livebroadcast.ccwb.cn/live/w1609121671179943.flv#http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
云南🍊麻栗坡,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8#https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel107237/playlist.m3u8#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
云南🍊鲁甸综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8?zyund
云南🍊绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8?zyund
云南🍊福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund
云南🍊贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8?zyund


福建,#genre#
福建🍊新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud
福建🍊建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
福建🍊云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian#http://live.zzyxxw.com:85/live/xwzh.m3u8
福建🍊漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
福建🍊漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
福建🍊三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud#http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud
福建🍊三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud
福建🍊宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
福建🍊三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
福建🍊三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
福建🍊漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8

湖北,#genre#
湖北🍊荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
湖北🍊荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
湖北🍊荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
湖北🍊武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
湖北🍊武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
湖北🍊崇阳综合,http://61.184.176.248:10500/live/live.m3u8
湖北🍊十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
湖北🍊公共新闻,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380726d0ee3b/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKgjpyhD%2FJd6SZjkcHAKXbsjwotAY57dianC4%2ByY7artm7J7F4GFO6G99D0bYMJRxI
湖北🍊垄上,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072463c333/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNL%2Be1h4FfA5QqwJ7IPOz3p2qIS7djSxm17Htd%2FckZkm%2FVqsKHEJFJt26ju9iibzMEo
湖北🍊影视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380728abccd2/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKU1xiiKGJYFBZK9RpEkaggogtHJZW6nJQqLppbEYE%2BqJ9kJW%2FMvKldfS2dCii9VSI
湖北🍊教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc
湖北🍊生活,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072c62e405/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKJPodw5BcDirSOw7egztI5bUvJjqPzSNAhrA37GrbRBIAjGQpzP0QmgsmuHnQyd2c
湖北🍊经视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807203543e3/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLVCQ3pDe4nBySab%2B3xPL123aTSCRugzF2ABe36IIJw2evZbYdWUo0ffUw53bflDgU
湖北🍊综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLx3R3LdIBdA5q61lut1LwZcw4SC2tJubc%2Bq5t%2F61jvWCtjrJL0x%2BHncPgdmcbBW9I

广西,#genre#
广西🥝桂林新闻综合,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
广西🥝来宾综合频道,http://zb.lbnews.com.cn:1935/live/lbzh.stream/playlist.m3u8
广西🥝灌阳新闻综合,https://lives.myun.tv:443/live/lx1reyg0.m3u8
广西🥝资源电视台,https://rtmp.gdlive.gdmain.com:443/live/5z4yjgm0.m3u8
广西🥝宾阳综合,https://rtmp.gdlive.gdmain.com:443/live/lgmzjyml.m3u8
广西🥝龙州综合,https://rtmp.gdlive.gdmain.com:443/live/56jkpxkl.m3u8
广西🥝凭祥综合,https://rtmp.gdlive.gdmain.com:443/live/lnbyv3ol.m3u8
广西🥝天等综合,https://lives.myun.tv:443/live/56jkerol.m3u8
广西🥝巴马综合,https://rtmp.gdlive.gdmain.com:443/live/028exb80.m3u8
广西🥝都安综合,https://lives.myun.tv:443/live/09em42ol.m3u8
广西🥝东兰综合,https://rtmp.gdlive.gdmain.com:443/live/09aony85.m3u8
广西🥝罗城综合,http://www.3jlc.cn:80/lctvlive/lcm.m3u8#http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd#http://111.12.75.177:9100/lctvlive/lch.m3u8
广西🥝象州综合,https://livesec.mudu.tv:443/watch/9n9dc8.m3u8
广西🥝贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
广西🥝北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.flv#http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
广西🥝广西贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8






电视剧,#genre#
83射雕英雄传,http://159.75.85.63:35455/yy/1354210357
95神雕侠侣粤,http://159.75.85.63:35455/yy/1354926637
96笑傲江湖版,http://159.75.85.63:35455/yy/1354930909
87经典红楼梦,http://159.75.85.63:35455/yy/1382745084
新白娘子传奇,http://159.75.85.63:35455/yy/1354930969
仙剑奇侠传剧,http://159.75.85.63:35455/yy/1382749903
花千骨电视剧,http://159.75.85.63:35455/yy/1354943110
少年歌行剧集,http://159.75.85.63:35455/yy/1450556636
鹊刀门传奇剧,http://159.75.85.63:35455/yy/1355344777
甄嬛传电视剧,http://zby.xjqxz.top/live8/live.m3u8
卿卿日常轮播,http://zby.xjqxz.top/qqrc/live.m3u8
知否知否轮播,http://zby.xjqxz.top/zfzf/live.m3u8
与凤行电视剧,http://159.75.85.63:35455/huya/26355866#http://cfss.cc/cdn/hy/26355866.m3u8
开端电视轮播,http://159.75.85.63:35455/huya/11342397#http://cfss.cc/cdn/hy/11342397.m3u8
我的体育老师,http://159.75.85.63:35455/yy/1382745169
后厨电视轮播,http://159.75.85.63:35455/yy/1351059494
如果岁月轮播,http://159.75.85.63:35455/yy/1382736883
流金岁月轮播,http://159.75.85.63:35455/yy/1382749906
向风而行轮播,http://zby.xjqxz.top/xfex/live.m3u8
欢乐颂电视剧,http://159.75.85.63:35455/douyu/3756989
好先生电视剧,http://159.75.85.63:35455/douyu/9650792
我的前半生剧,http://159.75.85.63:35455/yy/1382735564
伪装者电视剧,http://159.75.85.63:35455/yy/1354936244
警察荣誉轮播,http://zby.xjqxz.top/live16/live.m3u8
雪豹电视轮播,http://159.75.85.63:35455/douyu/11863823
火蓝刀锋轮播,http://159.75.85.63:35455/yy/1382737892
二炮手电视剧,http://159.75.85.63:35455/yy/1354930964
炮神电视轮播,http://159.75.85.63:35455/yy/22089862
风筝电视轮播,http://159.75.85.63:35455/yy/1354931585
三部僵约轮播,http://159.75.85.63:35455/douyu/9470198











体育频道,#genre#
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
金品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
广东体育,https://epg.pw/stream/7b470f9fc5c305db0c8622117b7b25ca00eb35ba3e93e865cf0ff9df5c736681.m3u8
足球频道,https://epg.pw/stream/c7df950876e6a1ceb8be74ee86f9f702cebbbae29f1d15124ef8f86fd43161cf.m3u8
风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
CCTV台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
咪咕直播-52「IPV6」,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕直播-53「IPV6」,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕直播-54「IPV6」,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕直播-55「IPV6」,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕直播-56「IPV6」,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8

























戏曲,#genre#
五岩山,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/c8d49a4313254e83ab798a282dc0984c/main.m3u8?maxbr=2048
墙头记,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/88c4a5afeea34a7e8b056b4aea5ede44/main.m3u8?maxbr=2048
小女婿,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/5a8162c862c645ecbd4fda6dac6b4b32/main.m3u8?maxbr=2048
唐知县放粮,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/015eb0e834984deab56718f400064025/main.m3u8?maxbr=2048
山花灿烂,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/298ab294ec6549faa2f87c6032f2773c/main.m3u8?maxbr=2048
遍地月光,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/e79348d398354bbc8cb38d8b16cd064a/main.m3u8?maxbr=2048
紫砂梦,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/d4a9ea83eb544f46b12edeb3ed5541d5/main.m3u8?maxbr=2048
奄堂认母,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/929939b53d7d496086b75ec6955b898d/main.m3u8?maxbr=2048
珍珠塔,https://hls.cntv.lxdns.com/asp/hls/main/0303000a/3/default/74c7e9e4377f45fca8f3073c06f69839/main.m3u8?maxbr=2048
革命家庭,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/3e77061da17c41c5a208f4c4598f3b4c/main.m3u8?maxbr=2048
党的女儿,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/51dbeddba243414d8ebfd68ea68e2658/main.m3u8?maxbr=2048
五月的鲜花,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/84fc7c89a9dc4699ab0b7f3a7ed50ffe/main.m3u8?maxbr=2048
围头新娘,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/6fed8366b6244d0baa91027aadf88d8c/main.m3u8?maxbr=2048
罗帕记,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/78b32c7933a0438ba748e1acac9d7901/main.m3u8?maxbr=2048
打花鼓,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/7c6425fd168f4a8cbf4bfdcedbe84f04/main.m3u8?maxbr=2048
新九品芝麻官,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/a851d3ee7be7449bbc21823944230aa4/main.m3u8?maxbr=2048
天仙配,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/969c6c17b8a34553b3a20dff713109cc/main.m3u8?maxbr=2048
枫叶如花,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/e3420baa9af04b7a81b793ad3dd21840/main.m3u8?maxbr=2048
金山江畔,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/12a5230ea6f14d4d974c345cee070c9b/main.m3u8?maxbr=2048
朝阳沟,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/556615696b004c5cb2b303ccb763d676/main.m3u8?maxbr=2048
烈火中重生,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/875d83549ff341a0aeaa55311c1d25ae/main.m3u8?maxbr=2048
推车赶会,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/e9fb2bae92144101b0a553cb5f1b755e/main.m3u8?maxbr=2048
三打金枝,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/f7255ffbc6d54129b4c0196634e5af27/main.m3u8?maxbr=2048
夫妻观灯,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/9fe1612973a74c46985a7d0118dfffa5/main.m3u8?maxbr=2048
红梅记,https://hls.cntv.lxdns.com/asp/hls/main/0303000a/3/default/78534ecec2d24d08b228cd2bce756b08/main.m3u8?maxbr=2048
皮秀英,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/f69fa6a8d6f240169b9cf7e5788b901d/main.m3u8?maxbr=2048
富贵图,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/6d655a85838649e8a81efd81a0de944a/main.m3u8?maxbr=2048
梁山伯与祝英台,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/dc2d86f623134074b912ffb11a73a2ae/main.m3u8?maxbr=2048
牛郎织女,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/c5b0075ce5b841b19b143a8065422ae6/main.m3u8?maxbr=2048
做文章,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/4981e2c9077c49c4b5f240fbfeee310d/main.m3u8?maxbr=2048
大脚皇后,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/b243caa3e24a4ff18c73e36c8e26ee81/main.m3u8?maxbr=2048
孙成打酒,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/8f6f804cd96d43d484ef5decddc08aff/main.m3u8?maxbr=2048




我爱发明,#genre#
摘果小能手,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/eb92ce2a916f46269e69867e17033759/main.m3u8?maxbr=2048
田间收割侠,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/dd5c0cd474bc41839af9378edb1140b6/main.m3u8?maxbr=2048
大鱼钩起来,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/183c9beb23944bfd81d9a4aa97bcbb84/main.m3u8?maxbr=2048
好药材的秘密,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/b1862893172a4df2a6d229bbbe484a4a/main.m3u8?maxbr=2048
收获机械侠,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/5ef98deeaa4348879f86ae2f67c88cb2/main.m3u8?maxbr=2048
果子去皮机,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/ee05a1499bb74b0f8c355ab3c9ea68a4/main.m3u8?maxbr=2048
美味煎饼机,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/8e8ea19517404b0eb781035f12becbef/main.m3u8?maxbr=2048
花生种收记,https://hls.cntv.myhwcdn.cn/asp/hls/main/0303000a/3/default/6fe4d32c12db4dca8eb5c4b6790f3058/main.m3u8?maxbr=2048
破壳行动,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/1983a74d822c4a77aa9310278bb8f5d9/main.m3u8?maxbr=2048
红薯飘香,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/e97d6bc1a4cc46049fafe5f157edf41b/main.m3u8?maxbr=2048
果园好帮手,https://hls.cntv.kcdnvip.com/asp/hls/main/0303000a/3/default/7eae270addf44d5b82b2e97de52c3b9d/main.m3u8?maxbr=2048
治虫行动,https://newcntv.qcloudcdn.com/asp/hls/main/0303000a/3/default/f6275c7912c84143a205849a34616ba8/main.m3u8?maxbr=2048


急救技能,#genre#
人工呼吸法,https://vod.youlai.cn/72de8cf0d9914731ac2fd288728b5e4a/a1a38082a6b948f2b0613cd995721d20-c65de217ed281ce147a07baae3d58939-sd.mp4
婴儿心脏急救法,https://vod.youlai.cn/a2be1cd81e0649478ee37e5d1ff2b9be/b92fe561abf14181959899867bae97c0-99e7a88b8037e53c68b969453e84537a-sd.mp4
儿童心脏骤停法,https://vod.youlai.cn/54ffd34a01e04bf5b646aee765bc0aba/d99caa428ec542479c912699859cf1c4-d0d3fd20a6f674cfe9c9582810ac86e3-sd.mp4
成人心脏骤停急救法,https://vod.youlai.cn/e9f758ed68794b2ab9cdc7dbb6b7cc45/2e477278fa004167a4e5bc595bd60a62-987d9ce98cbb9609e5ac4c09e440a68a-sd.mp4
止血,https://vod.youlai.cn/39bef4b5e26647a0a69ed00c3a8932c5/8caa1d77d1ac45a8915f78adaea91f25-8c989b9c4fc704e73641ec75a3a7c33e-sd.mp4
异物窒息自救法,https://vod.youlai.cn/a9840cc3e7a844f28816462c5e861442/4d0137e859b143d9a5ae70cd4be5f8ef-54fed1bc4ea787acb0383f010b746b9f-sd.mp4
成人异物卡喉急救法,https://vod.youlai.cn/e112f582bc7f48f7ac2061ad9ff77d05/089337f78dbe4376a0edc1ff1e4dc905-5bd95119a07d9e9911ddc7747b8c2b73-sd.mp4
孕妇或肥胖者窒息急救法,https://vod.youlai.cn/e9945800adf4483aa8b99f2ed02f7db9/e82ea3137ed644f4b45515f080acb166-92d583ece133244f04cd62c480c5b8f9-sd.mp4
异物卡喉自救法,https://vod.youlai.cn/7f9c1f2f3e9e4188b512dd4a678575a8/6ab269f753544196946c8db53ac7074a-e4c128779db52824e23331e967838a8b-sd.mp4
儿童异物窒息法,https://vod.youlai.cn/87a1b54899b84ce4b35e0229d7d11ff4/e5d9d41b5a284265b7b32cf30cf5d382-4dd371f26bde71ec0f361811f2d9a823-sd.mp4
肿胀处理方法,https://vod.youlai.cn/8fda9119c9534a4794db6c7a31150735/a401033c210d47e998e5439633b6113b-f2f99832467f424a877a63ca0e59ce44-sd.mp4
仓鼠咬伤处理方法,https://vod.youlai.cn/eeb33864357241ef87c17a56175111d4/4de857208e91439d9d572f063cd0a035-710763a01f7a7cfa8394785e5babf4b8-sd.mp4
岔气处理方法,https://vod.youlai.cn/bdee6ea815b947ceb141b90318f9e340/872f35e1094744aaadd94661d68d8670-6481a06ca8bcb467576a42c975bccb47-sd.mp4
肌肉拉伤处理方法,https://vod.youlai.cn/24f7d92424164ed79f3a5f8fc07b795e/091cc42307174a1e9471afaad7d9ea1c-d9a54d9123e2bc06fec46f276a03d188-sd.mp4
打耳洞红肿处理方法,https://vod.youlai.cn/5e871e5d0a5a40b2afa3fcf43189bf21/ac3f2b3b45dd4431b283b8dd33250527-53e12391161e6916f8f60c718f3ed600-sd.mp4
鞭炮炸伤处理方法,https://vod.youlai.cn/7cbe2aa602e647cfa9854469c98e0253/0ca8b2f345e8451c9b752be5955ee630-f73ce0dfba3961d563d3f83095cb1eb4-sd.mp4
脸部过敏处理方法,https://vod.youlai.cn/f41db2075a4b46868ddf0e6c3f573afe/6f0b72a7c94f43a0b673b7b9a2ba951e-41e07231176e6bad866301574ef39418-sd.mp4
脚扎伤处理方法,https://vod.youlai.cn/076315781c5440b89670e5853d29e4wd8/5698d77ef8844c408a25271da0283b02-ab94c988d8a8edc4922c2fe15aabde0e-sd.mp4
老人跌倒急救法,https://vod.youlai.cn/10e2f18bea574626ba869635ba8a70a1/c10ba0b524024cc38ef5c1f1ed3c14bb-58a4856dfb14c04e833e0f04c768327c-sd.mp4
